NU_INSCRICAO,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_SURDEZ,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_GESTANTE,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q006,Q025
190001689713,18,F,Solteiro(a),Branca,Brasileiro(a) Naturalizado(a),missing value,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,398.2,412.4,546.1,432.5,Espanhol,Sem problemas,620.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade.",2 a 2.5 SM,Sim
190001689718,19,F,Solteiro(a),Branca,Brasileiro(a) Naturalizado(a),missing value,Já concluí o Ensino Médio,2018,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,454.7,552.3,523.0,467.5,Inglês,Sem problemas,320.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade.",1 a 1.5 SM,Não
190001689720,19,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2017,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,459.4,531.2,506.9,590.8,Espanhol,Sem problemas,540.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade.",3 a 4 SM,Sim
190001689721,28,M,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2007,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,642.8,631.8,653.9,773.2,Espanhol,Sem problemas,880.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.,3 a 4 SM,Sim
190001689722,42,M,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,460.9,568.2,503.6,575.5,Espanhol,Sem problemas,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Nunca estudou.,1 SM,Não
190001689734,18,F,Solteiro(a),Parda,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,375.7,492.7,477.2,490.4,Espanhol,Sem problemas,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",1 SM,Sim
190001689737,18,M,Solteiro(a),Branca,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,572.3,630.0,594.9,667.8,Inglês,Sem problemas,580.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade.",4 a 5 SM,Sim
190001689743,49,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,607.5,619.9,586.5,575.0,Inglês,Sem problemas,640.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou a Faculdade, mas não completou a Pós-graduação.",7 a 8 SM,Sim
190001689744,36,M,Casado(a)/Mora com companheiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,517.5,567.3,569.8,647.8,Espanhol,Sem problemas,520.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.,1 a 1.5 SM,Não
190001689758,23,F,Solteiro(a),Preta,Brasileiro(a),RS,Já concluí o Ensino Médio,2015,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,422.2,454.0,531.8,381.3,Espanhol,Sem problemas,480.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade.",1 a 1.5 SM,Sim
190001689777,35,F,Casado(a)/Mora com companheiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,456.8,564.1,539.8,489.0,Espanhol,Sem problemas,580.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade.",3 a 4 SM,Sim
190001689781,30,F,Solteiro(a),Preta,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,493.6,554.3,578.4,459.2,Espanhol,Sem problemas,480.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",1 a 1.5 SM,Sim
190001689784,18,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2018,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,552.7,589.7,584.2,713.8,Inglês,Sem problemas,880.0,Completou a Pós-graduação.,Completou a Pós-graduação.,15 a 20 SM,Sim
190001689794,21,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2015,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,584.4,617.2,598.9,665.1,Inglês,Sem problemas,980.0,Completou a Pós-graduação.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",2.5 a 3 SM,Sim
190001689795,18,F,Solteiro(a),Branca,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,485.9,474.8,492.6,479.1,Espanhol,Sem problemas,700.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",1 a 1.5 SM,Sim
190001689796,71,M,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,463.1,447.2,371.2,380.6,Espanhol,Sem problemas,400.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.,2 a 2.5 SM,Não
190001689808,19,F,Solteiro(a),Branca,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,missing value,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,513.5,580.7,574.4,642.2,Espanhol,Sem problemas,560.0,Não sei.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",1 a 1.5 SM,Sim
190001689833,31,F,Divorciado(a)/Desquitado(a)/Separado(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,486.1,619.4,582.4,741.5,Inglês,Sem problemas,780.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Completou a Pós-graduação.,2.5 a 3 SM,Sim
190001689855,18,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2018,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,525.6,622.2,580.0,563.3,Inglês,Sem problemas,880.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",4 a 5 SM,Sim
190001689860,19,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2017,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,446.9,515.2,603.9,566.2,Inglês,Sem problemas,580.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade.",1.5 a 2 SM,Sim
190001689871,18,F,Solteiro(a),Preta,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,501.4,487.0,578.7,575.3,Espanhol,Sem problemas,280.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade.",2 a 2.5 SM,Sim
190001689881,39,M,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,Educação Especial - Modalidade Substitutiva,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,497.8,595.5,573.7,641.1,Inglês,Sem problemas,500.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.,1 a 1.5 SM,Não
190001689888,31,M,Casado(a)/Mora com companheiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2007,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,543.4,603.6,547.2,638.6,Inglês,Sem problemas,600.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",1 SM,Sim
190001689890,25,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2011,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,581.1,490.5,563.4,425.9,Espanhol,Sem problemas,580.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade.",1 a 1.5 SM,Sim
190001689893,23,M,Solteiro(a),Parda,Brasileiro(a),RS,Já concluí o Ensino Médio,2014,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,529.6,541.4,571.1,568.5,Espanhol,Sem problemas,900.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",3 a 4 SM,Não
190001689898,43,M,Solteiro(a),Preta,Brasileiro(a) Naturalizado(a),missing value,Não concluí e não estou cursando o Ensino Médio,Não informado,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,497.2,539.5,545.8,369.8,Inglês,Sem problemas,520.0,Nunca estudou.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",1 SM,Não
190001689924,22,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2018,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,457.8,552.2,547.9,449.4,Inglês,Sem problemas,500.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",1 SM,Sim
190001689931,18,F,Solteiro(a),Parda,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,386.6,505.4,485.2,402.1,Espanhol,Sem problemas,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.,1 SM,Não
190001689945,34,F,Solteiro(a),Parda,Brasileiro(a),RS,Já concluí o Ensino Médio,2007,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,444.2,494.2,477.2,407.8,Inglês,Sem problemas,440.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.,1.5 a 2 SM,Sim
190001689963,19,F,Solteiro(a),Branca,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Privada,Ensino Regular,Não,Privada,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,513.4,632.4,627.6,629.9,Inglês,Sem problemas,900.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou a Faculdade, mas não completou a Pós-graduação.",12 a 15 SM,Sim
190001689976,19,F,Solteiro(a),Parda,Brasileiro(a),RS,Já concluí o Ensino Médio,2018,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,375.7,432.6,520.7,497.2,Inglês,Sem problemas,580.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",1 a 1.5 SM,Sim
190001689988,24,F,Solteiro(a),Preta,Brasileiro(a),RS,Já concluí o Ensino Médio,2014,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,426.9,532.5,523.0,509.1,Espanhol,Sem problemas,600.0,Não sei.,"Completou a Faculdade, mas não completou a Pós-graduação.",2 a 2.5 SM,Sim
190001690034,18,F,Solteiro(a),Parda,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,425.9,505.9,506.0,409.6,Espanhol,Sem problemas,600.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",1 a 1.5 SM,Sim
190001690038,19,M,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2018,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,517.9,604.7,595.0,669.0,Inglês,Sem problemas,700.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade.",7 a 8 SM,Sim
190001690047,37,F,Não informado,Preta,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,438.7,546.1,498.1,387.9,Espanhol,Sem problemas,520.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.,1.5 a 2 SM,Sim
190001690049,20,M,Solteiro(a),Preta,Brasileiro(a),RS,Já concluí o Ensino Médio,2016,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,475.1,457.8,554.7,561.1,Espanhol,Sem problemas,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a Faculdade, mas não completou a Pós-graduação.",2 a 2.5 SM,Sim
190001690050,17,F,Solteiro(a),Parda,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,539.3,565.5,563.3,426.9,Inglês,Sem problemas,620.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade.",1.5 a 2 SM,Sim
190001690078,19,F,Casado(a)/Mora com companheiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2017,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,495.1,570.4,573.1,536.1,Espanhol,Sem problemas,640.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade.",1 SM,Sim
190001690084,17,F,Solteiro(a),Branca,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio após 2019,Não informado,Não Respondeu,missing value,Sim,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,392.1,548.6,510.5,604.3,Inglês,Sem problemas,540.0,Não sei.,Não completou a 4ª série/5º ano do Ensino Fundamental.,9 a 10 SM,Sim
190001690095,33,M,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2015,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,367.3,480.3,557.5,603.4,Inglês,Sem problemas,880.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",1 a 1.5 SM,Sim
190001690107,18,M,Solteiro(a),Branca,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,357.8,584.9,585.5,580.5,Inglês,Sem problemas,480.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade.",2 a 2.5 SM,Sim
190001690112,39,F,Divorciado(a)/Desquitado(a)/Separado(a),Parda,Brasileiro(a),RS,Já concluí o Ensino Médio,Antes de 2007,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,574.8,550.9,577.4,408.4,Espanhol,Sem problemas,520.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade.",Nenhuma renda.,Sim
190001690123,18,F,Solteiro(a),Branca,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Privada,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,472.2,578.3,545.5,556.6,Inglês,Sem problemas,720.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.,10 a 12 SM,Sim
190001690134,18,M,Solteiro(a),Branca,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Municipal,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,539.6,612.4,557.6,494.0,Espanhol,Sem problemas,600.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade.",1 a 1.5 SM,Sim
190001690135,30,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,Não informado,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,507.6,600.8,566.7,533.4,Espanhol,Sem problemas,580.0,Não sei.,Não completou a 4ª série/5º ano do Ensino Fundamental.,1 SM,Sim
190001690157,25,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2013,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,527.0,587.4,591.0,522.9,Espanhol,Sem problemas,800.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade.",2 a 2.5 SM,Sim
190001690167,26,M,Não informado,Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2011,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,591.4,570.4,554.0,619.6,Inglês,Sem problemas,600.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade.",2 a 2.5 SM,Sim
190001690192,21,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2016,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,459.0,439.3,467.8,499.4,Espanhol,Sem problemas,640.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade.",1 SM,Não
190001690196,27,F,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2010,Não Respondeu,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,409.4,379.1,483.0,555.3,Espanhol,Sem problemas,440.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade.",1 a 1.5 SM,Sim
190001690210,24,M,Solteiro(a),Preta,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,377.0,465.7,514.1,403.2,Inglês,Sem problemas,720.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade.",1 SM,Sim
190001690216,24,M,Solteiro(a),Branca,Brasileiro(a),RS,Já concluí o Ensino Médio,2016,Não Respondeu,missing value,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,475.2,498.3,549.9,570.0,Espanhol,Sem problemas,500.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",2 a 2.5 SM,Sim
190001690221,19,F,Solteiro(a),Parda,Brasileiro(a),RS,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,Não,missing value,missing value,missing value,Não,Não,Não,Não,Não,Não,Não,Não,Não,442.1,468.6,543.1,556.8,Espanhol,Sem problemas,580.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade.",2 a 2.5 SM,Sim
